rec_idx,team_id,n_players,player_ids,player_names
626,5226,26,64736|120402|108916|121959|143252|120451|63409|126695|120524|142416|126830|123554|140923|120639|144626|104874|120638|120643|133438|141535|120462|101642|117612|138505|138506|140096,劳伦斯·托马斯|皮埃尔·坎斯特鲁普|斯特凡·加滕曼|帕特里克·邦高|霍尔姆|马克·达尔·赫诺|马斯·阿尔拜克|埃米尔·弗雷泽里克森|尤利乌斯·埃斯克森|芬恩|彼得·克里斯蒂安森|尼科莱·弗勒|施密德尔|耶珀·西蒙森|贝克|圭拉|拉斯穆斯·温德斯莱乌|维克托·埃卡尼|马斯·汉森|延森|里尔万·哈桑|安诺斯·雅各布森|哈吉·赖特|马斯·温特|杰尼克·利伯德|罗尼·阿拉巴西
627,5235,29,140327|119756|38883|116721|35321|123196|112340|123463|123466|131458|139679|118533|123472|142781|123450|125750|123474|123457|123462|128626|123536|126155|136247|136244|37082|139894|142436|140328|136248,布鲁斯特|科瓦契奇|尤哈尼·奥贾拉|阿蒂尔·扬加|皮埃尔·本特松|伊尔贝尔·拉马达尼|萨义德·埃扎托拉希|阿尔布诺尔·穆科利|阿兰·索萨|恩格尔|雨果·埃基蒂克|因迪·赫鲁特赫伊岑|马斯·格雷韦|科林格|托马斯·贡德隆|托比亚斯·亨里克森|维略尔穆尔·戴维森|雅各布·朔普|伦德里姆·赫特米|迭戈·蒙铁尔|卢卡斯·延森|格尔曼·奥努加|瓦希杜拉·法希尔|卢卡斯·张安德森|马修·布里格斯|托比亚斯·松梅尔|阿达马·福法纳|雷皮亚克|曼尼
628,5296,29,122242|116397|122063|132220|117490|39364|130953|39546|131949|39545|47631|116433|122114|61130|130951|107473|131891|37830|144251|122117|130954|107590|130961|138491|107445|138074|40207|134771|140742,尼古拉·扎博洛特尼|米哈·梅夫利亚|季莫费·马尔加索夫|达尼拉·普罗欣|易卜拉欣·察利亚戈夫|克里斯蒂安·诺沃亚|基里尔·扎伊卡|谢尔盖·捷列霍夫|亚历山大·鲁坚科|阿图尔·尤苏波夫|安东·扎博洛特内|索斯兰·贾纳耶夫|丹尼斯·阿达莫夫|埃曼努埃尔·马马纳|伊万·米拉迪诺维奇|叶米尔·纳比乌林|普鲁采夫|伊维林·波波夫|科尔马科夫|若昂西尼奥|尼基塔·布尔米斯特罗夫|杜甘迪奇|马克西姆·巴尔索夫|谢尔盖·萨莫克|伊万·诺沃塞尔采夫|米尔尤丁|阿列克谢·波梅尔科|埃里克·洛伦特斯扬|普鲁采夫
629,5298,33,124403|136553|128369|135960|60848|120936|58579|122184|136562|124420|132658|122188|131844|122135|136560|136590|39377|123509|107472|128284|136567|122143|43250|143547|124633|136566|136558|136570|139933|136559|132484|136569|136571,伊利亚·兰特拉托夫|叶戈尔·丹尼尔金|德米特里·季希|奥莱克桑德·菲林·|帕维尔·莫吉列韦茨|菲利普·达格斯塔尔|阿尔谢尼·洛加绍夫|布里安·伊多武|伊利亚·库哈尔丘克|塞宁·塞拜|穆罕默德·科纳特|德米特里·霍米奇|叶戈尔·格涅拉洛夫|亚历山大·特罗舍奇金|丹尼尔·卡赞采夫|卡米舍夫|丹尼斯·格卢沙科夫|米哈伊尔·吉洪诺夫|阿尔沙克·科良|马克西姆·格卢申科夫|卡姆兰·阿利耶夫|雷久安·米尔佐夫|弗拉基米尔·季亚久恩|希德里耶夫|安德烈·穆尔宁|盖洛·扎塞耶夫|马克西姆·茹马别科夫|波格丹·米舒科夫|德米特里·马雷欣|基里尔·博热诺夫|亚历山大·多尔戈夫|丹尼尔·马苏连科|亚历山大·奥列涅夫
630,5301,0,,
631,5302,29,132158|111185|136205|122146|127590|131847|122116|132822|132336|140298|129326|111824|45012|136212|129346|129101|130958|132483|116675|125846|113096|136213|140299|122204|140296|131640|143928|136204|140297,乔西普·康德里奇|塞德里克·戈戈瓦|阿扎特·阿彻什特|谢尔盖·马卡罗夫|丹尼尔·斯捷潘诺夫|奥列格·阿莱尼克|伊利亚·日古列夫|尼科莱·基皮亚尼|祖里科·达维塔什维利|弗拉马里奥|阿列克谢·晓特金|奥布霍夫|所罗门·维尔克维利亚|顿佐夫|德米特里·绍恩科|伊万·马埃乌斯基|叶夫根尼·佩塞戈夫|弗拉迪米尔·梅德韦德斯|乔治·阿拉比泽|谢尔盖·谢尔琴科夫|安德烈斯·庞塞|卡米勒·马林|什切宾|尼基塔·列平|库兹涅佐夫|奥列格·克泽米亚金|德米特里·维什科夫|巴拉霍诺夫|塞斯亚文
632,5306,28,143603|39547|126276|123614|143606|123620|122038|111346|128432|138137|138025|127563|122139|137179|143604|131638|143423|143607|138109|123506|122103|131446|143605|136166|127107|141860|143424|138691,锡亚穆克|亚历山大·杰尼索夫|伊利亚·马丁诺夫|丹尼斯·凯科夫|赫尔曼|法克霍德·瓦西耶夫|克特林·卡普|尤里·巴温|克里莫夫|弗拉季斯拉夫·卡拉普佐夫|阿基波夫|西切夫|维塔利·沙霍夫|吉格什维利|努苏耶夫|德罗兹多夫|蒂格兰·阿瓦内斯扬|艾尔肯|弗拉基米尔·卡巴希泽|格拉泽尔·阿利耶夫|安东·捷列霍夫|罗曼·米纳埃夫|阿赫迈耶夫|格里戈里·格瓦尔迪夫|瓦伦丁·普里尔平|尼古拉斯|查巴诺夫|戴维·托塞夫斯基
633,5312,28,141457|115324|131060|121411|123921|111154|124875|121415|128319|134770|124907|121507|121413|121545|126472|106589|121585|125703|131503|135944|117701|132947|138404|109068|121462|39455|124008|128863,史密斯|马丁|杰米·汉密尔顿|斯科特·麦克曼|本·斯特林|哈基姆·奥多芬|刘易斯·史密斯|罗南·休斯|里根·米姆诺|门罗|布鲁斯·安德森|凯尔·古尔利|肖恩·万特|布赖恩·伊斯顿|乔治·斯坦格|李·霍德森|罗斯·卡拉钱|斯科特·马丁|沙尔利·特拉福德|马莱·雷德芬|托马斯|戴维·莫约|卡勒姆·斯米特|瑞安·富尔顿|史高丽|戴维·坦普莱顿|马里奥斯·奥格博|安德鲁·温特
634,5319,28,110108|113825|133146|124462|124461|121532|127324|106420|142337|124472|138537|124456|44345|124460|47089|123642|102198|121986|41017|121438|124466|128602|125708|125993|139644|124465|124733|125709,马克西米利安·斯特雷耶克|杰克·菲茨沃特|乔恩·格思里|杰克·麦克米伦|杰克逊·隆里奇|马文·巴特利|迪亚尼|埃曼纽尔-托马斯|卡比亚|皮特曼·斯科特|马泰·博佩兰尼克|加里·梅利|艾弗·安布罗|艾伦·利思戈|尼基·德夫林|斯泰韦·劳森|阿龙·泰勒-辛克莱|朱利安·塞拉诺|斯科特·鲁滨逊|贾森·霍尔特|乔舒亚·马林|阿兰·福里斯特|克雷格·西博尔德|罗斯·麦克克罗雷|布里安·施瓦克|基汉·雅各布斯|赖利|杰克·汉密尔顿
635,5346,0,,
636,5353,31,142755|136484|124566|124585|100931|123488|46995|117855|120988|34996|136488|125829|109917|144602|45953|57132|121104|121191|36951|141735|136855|144603|60612|136480|136481|136485|141024|131296|141025|40410|46896,苏姆斯基|格克汗·卡尔迪斯|哈桑·哈提卜奥卢|穆罕默德·乌恰尔|莱奥·施韦希朗|约翰纳·奥莫洛|彼得吕斯·布马尔|埃姆拉赫·巴尚|坚克·阿尔基利|加布里埃尔·奥贝坦|奥尔坦·卡拉库鲁克|穆罕默德·巴基尔巴什|阿道夫·泰库|雷杰普·德林|博格丹·布特科|扎卡里亚·贝尔迪希|奥斯曼·切利克|拉赫曼·布拉·恰伊兰|米切尔·唐纳德|塞尔特|艾尔巴桑·拉沙尼|耶尔马兹|里卡多·戈麦斯|卡亚詹·埃尔多安|巴图汗·云萨尔|费拉特·萨西|贝丹|亚乌·阿卡|科切|阿尔维达斯·诺维科瓦斯|布拉伊姆·达里
637,5354,36,119812|121027|125389|132779|135371|45238|120969|105046|43273|123578|59992|128393|112118|125727|40472|128288|61095|134723|132064|137023|122782|35019|110656|123563|144081|117484|59933|132066|60781|132182|40743|140979|140980|117392|121131|140981,塔勒克·切廷|塞利姆·艾|埃米尔·迪拉韦尔|奥努尔·布卢特|阿尔伯克·科奇|多科维奇|阿卜杜拉·杜拉克|埃里克·萨博|图纳伊·托伦|萨姆|亚历山大·索德伦德|扎菲尔·格尔根|亚辛·梅里亚|蒙塔萨尔·塔勒比|伊斯梅尔·科伊巴西|达里奥·梅尔尼亚克|戈德弗雷德·东萨|帕拉|康拉德·米夏拉克|德德|费尔南多·弗朗西斯科·雷热斯|洛伊克·雷米|米兰·什科达|戈克汗·阿克坎|坎·杰伊兰|季米特里斯·哈齐塞亚斯|尼古拉·莫罗济乌克|穆拉特·萨拉姆|法布里西奥·巴亚诺|多安·埃尔多安|亚辛·佩赫利万|科斯|乌赞斯卡尔|里克·博尔德林|阿米努·奥马尔|博斯坦奇
638,5355,36,130987|134820|144708|135425|126525|45431|101708|125359|38422|142783|117425|39674|138694|141785|121150|141550|144648|39353|118169|140054|140501|47275|32782|42613|130989|144647|43463|130993|118118|121164|130398|130995|144711|57043|144710|144709,侯赛因·阿尔滕塔什|沃尔坎|尔迪里姆|戈尔克姆·卡恩|阿里·亚武兹·科尔|厄兹居尔·切克|法比亚诺·雷斯曼|哈桑·阿亚尔奥卢|马蒂厄·多塞维|图沙|穆里斯·梅沙诺维奇|科斯特尔·潘蒂利蒙|阿卜杜勒-卡迪尔·桑格|古穆斯塔斯|蒂亚戈·洛佩斯|卡西奥卢|埃尔多安|米克尔·迪斯克鲁德|拉多斯瓦夫·穆拉夫斯基|马尔温·巴卡洛茨|基里约库|哈迪·萨科|乌戈·罗达列加|申克·戈宁|亚尔钦|埃图格鲁|穆斯塔法·尤姆卢|奥乌兹·伊尔马兹|厄泽尔·厄兹代米尔|萨克布·艾塔奇|艾曼·本·穆罕默德|阿瑟姆·阿克松古尔|侯赛因·乌斯卢|艾哈迈德·亚辛|穆罕默德·阿里·乌拉曼|阿拉丁·奥纳
639,5356,28,124947|132910|57252|38235|123697|135097|58624|102282|139913|45137|42081|121105|144678|101629|122091|144679|104940|141017|57025|32578|60916|124692|123601|113219|104021|121017|144088|61184,穆斯塔法·博赞|乌拉什·曾京|帕皮·吉洛博吉|让-阿梅尔·卡纳-比伊克|奥乌兹·杰伊兰|恩维尔·沙轩|富尔坎·索亚尔普|热费尔松·儒尼奥尔|兹沃尼米尔·科茹利|努瓦·迪科|穆罕默德·代米尔|恰拉尔·沙欣·阿克巴巴|古尔坎·奥坎|帕维乌·奥尔科夫斯基|阿卜杜勒·特特|巴哈迪尔·戈格里|奥萨马·拉希德|卡拉格鲁|亚历山德鲁·马克西姆|凯文·米拉拉斯|比拉尔·巴沙奇科卢|吉汉|凯南·厄泽尔|居奈·居芬克|阿林·托斯卡|埃尔图鲁尔·埃尔索伊|多安|阿梅迪·韦特里
640,5360,39,138696|128455|112093|130932|137631|127389|108397|45146|125968|140504|120727|144712|121055|40080|63684|58652|119464|123691|57004|44321|118107|110901|142892|123594|123595|135437|115080|132219|141488|141065|135440|143155|127196|141066|133593|60921|121166|134952|135439,梅尔特·托普兹|安特·库卢西奇|米哈尔·帕兹丹|坎卡亚|迪克门|阿里·卡恩·居内伦|阿萨内·迪乌塞|斯泰利奥斯·吉特西乌|约瑟夫·帕因齐尔|塞汀|阿利乌·巴吉|卡恩·辛卡亚|巴巴坎|蒂亚戈·平托|阿蒂拉·图兰|丹尼尔·武卡西克|伊德里兹·沃卡|易卜拉欣·阿克达|阿佩尔·波图克|杰拉尔多|奥尔坎·奇纳尔|切基奇|埃姆比亚·艾伊尔迪兹|富尔坎·贝克莱维奇|科尔詹·切利卡伊|里卡多·弗里德里希|塞利克|兹沃尼米尔·沙利亚|戈塔斯|迪克门|米洛斯·斯塔诺耶维奇|库尔特|恩代尔·埃戈伦|阿金|拜尔凯·居尔比兹|托尔热尔·比尔夫|古拉尔|西特基·伊姆达特|卡拉贝
641,5370,28,136961|136963|59508|61465|120121|65057|136967|108133|136972|124936|61532|135891|142381|136965|119951|141181|41688|120030|141183|123949|141185|109632|143240|136962|142380|141182|136971|141184,哈伦·卡斯蒂略|丹尼·察诺|希尔韦托·加西亚|迭戈·佩拉尔塔|迈科尔·梅迪纳|约翰尼·巴斯克斯|马特奥·察诺|弗洛雷斯|德利奥·拉米雷斯|布赖恩·卡斯特利翁|阿里扎拉|埃斯特万·希拉尔多|胡安·莫斯克拉|杰森·莫斯克拉|迭戈·桑切斯|库里|亨利·罗哈斯|丹尼尔·雷斯特雷波|彼德拉伊塔|埃韦尔·巴伦西亚|昆托|维尔弗里多·德拉罗萨|穆尼兹|卡洛斯·莫斯克拉|古铁雷斯|百慕德斯|拉斐尔·纳瓦罗|加西亚
642,5389,31,134048|59217|102540|134134|59435|134898|110159|63219|128542|134398|134049|134116|59362|144219|134122|36721|108739|105425|132575|59246|47934|59292|105391|63359|140382|134101|123724|134232|117763|144218|134123,佩兰尼奇|萨纽埃萨|劳勒|巴雷拉|奥蒂兹|马丁·拉腊|苏亚雷斯|维丹戈西|克里斯蒂安·萨瓦拉|格雷尼奥|索萨|阿亚拉|米格尔·埃斯卡洛纳|洛佩斯|托罗|何塞·卡维昂|亚历杭德罗·卡马戈|莫亚|马蒂亚斯·科洛西|塞普尔韦达|杜马|何塞·穆尼奥斯|奥尔特加|桑蒂斯|阿斯图迪略|塞戈维亚|加里多|巴伦苏埃拉|巴尔迪维亚|萨科·罗哈斯|阿吉莱拉
643,5394,33,120457|125129|125116|63456|104986|11007|112150|16555|46295|107423|125117|125118|107532|112145|125580|57098|129003|112148|108477|121873|108198|113518|125249|135585|140628|125862|125121|140630|129396|140631|125119|140629|129397,米凯尔·法尔克斯高|马努埃尔·比尔|埃弗顿|特里斯坦·多|皮拉帕特·诺差亚|细贝萌|林瓦纳蒂安|埃贝尔蒂|范德尔|波克浩·阿南|纳塔武·素顺|瓦鲁·米穆西|普蒂南·万纳西|米卡·楚努西|旺猜·贾鲁暖兰|安拜皮塔旺|差亚通·达素瓦纳沃纳|桑瓦特·德斥密|隆格拉·蓬昌特|乍基·瓦比隆|阿侬·阿蒙伦德萨|布伦纳·马尔洛斯|查纳南·蓬布帕|苏帕纳特·苏颂|旁宋莱|萨拉菲特|威萨鲁·伊穆拉|普罗姆布恩|比奥松诺|索尼约哈|集拉育·尼亚塔颂|邦查莱|古恩塔蓬·吉里良
644,5395,26,125520|46019|123384|58491|125244|115691|58567|125523|125528|58739|63340|125522|127457|143875|125535|125527|112152|125075|127446|128540|127441|128377|125534|125529|128510|143876,萨拉暖·阿努因|布里内尔|西纳帕·利奥|塔纳萨克·西赛|瓦桑·宏桑|沙努兰·廷永|赵智勋|皮提瓦·素吉坦马恭|猜亚瓦·布兰|费利佩·阿莫里姆|比尔|法鲁·巴提|阿比拉·沃拉旺|瓦伦顿·瓦查拉普林加姆|色拉武·因攀|素里亚·信穆伊|西瓦空·蒂亚塔库|吉奥纳塔·瓦雷素拉|触蒂帕·蓬乔|颂吉·昌南信|埃卡尼·攀亚|提拉育·班汉|阿卡拉文·沙瓦西|贾汉|帕塔纳波尔|苏凡纳赛特
645,5397,29,125441|125600|123383|125603|125598|142260|106101|121510|127467|140512|58821|125599|125610|125604|125619|125596|127465|125429|125595|126319|132717|125187|127650|129370|140330|143658|125614|143859|133650,塔纳猜·努拉|纳塔蓬·赛里亚|差林蓬·格告|埃卡努·空革|帕隆·沙旺迪|比利亚努埃瓦|纳鲁蓬·隆萨瓦|库兰|阿卜杜勒哈菲·贝拉亨|卡纽克|丹尼斯·穆里洛|萨穆埃尔·坎宁安|猜纳隆·汶革|瓦拉东·翁阿德|诺博·格考|德差·桑迪|阿迪萨·罕特|达差暖·纳卡拉旺|米提·达威恭康|阿暖·沙马空|威拉瓦·吉拉巴西里|阿马杜·奥塔拉|奇差诺·塞盛素林通内|帕差拉蓬·巴通马|沙拉|斯利南|差纳蓬·西卡蒙托|吉提萨·鲁基姆迪|俊和
646,5399,23,125550|128893|125538|125555|125127|125554|121753|125551|125627|127426|125553|125562|135602|140488|129452|140492|125513|129454|136016|122488|135955|125442|125515,巴塔瓦·坎迈|阿里斯·扎里福维奇|贾卡潘·拜素旺|素帕南·布里拉|埃内斯托·蓬皮帕|毕拉东·昌拉沙密|小野悠斗|贾隆沙·翁空|斯里普拉赫|塔德利·赖斯|差亚瓦·西纳旺|素巴瓦·育卡恭|伊兹万·马巴德|孔瑞迪|塔纳基·卡纳盖|吉特威肯|诺蓬·博坎|纳瓦波·罗缴|哈宁·泰克萨-源|勒特兰|吉拉奥特·永旺|穆诺萨|提拉博·育尤
647,5400,30,115694|129570|125514|125204|125503|129556|127440|125123|125485|125124|125623|129563|129829|58492|125228|125453|125484|140339|125583|129577|44307|123388|133870|125479|133661|125274|125490|140340|140575|125487,巴实·巴东触|伊萨克·霍尼|春博·播延|权大熙|纳隆·占沙威|贾诺蓬·布斯巴空|纳塔蓬·素差|亚历山大·谢格拉特|贾图隆·平空|提拉贴·威诺泰|德拉甘·博什科维奇|吉沙纳·冈金|多米尼克·谭|埃卡差·沙雷|诺博·皮塔费|奥基|桑猜·暖塔西拉|达尔贝莱|育沙·朝瓦纳|纳达武·蒙素旺|基拉蒂·缴颂布|素博·约永|蒂亚戈·丘拉帕|差林吉·颂布攀|基杰卡姆|辛柏|西提冲·塔沙奈|库拉普拉帕|塞科蒙|阿迪沙·西恭邦
648,5401,29,125632|125631|125501|123385|125489|58489|58522|125621|123386|114260|125624|125629|112146|112149|123382|125097|132454|63122|125073|142372|125239|107533|58495|125622|140418|132287|106107|125277|140420,沃拉武·西素帕|优素福·多拉赫|提塔威·阿颂西|尼蒂蓬·塞拉暖|提塔通·阿颂西|查里尔·查普伊斯|沙库拉萨|巴空·本巴迪|波丁·帕拉|内尔松·博尼利亚|塞尔希奥·苏亚雷斯|拉达奈·颂桑昌|阿迪颂·普罗姆拉克|塔纳布恩·凯萨拉特|凯文·迪隆兰|贾图拉帕·萨坦|马丁·斯特布莱|高薛基|坎纳林·塔翁沙|马哈金达旺|塔纳西·西里帕拉|努伦·西然根|阿蒂萨·盖颂|瓦差拉·布阿通|普登丹|沃拉武·南威|纳塔武·颂巴约塔|桑森·林瓦塔纳|猜那隆
649,5402,32,106108|106173|127694|125223|126854|111646|106098|125062|115696|63325|125212|128866|34068|143332|125203|125887|125414|125560|125207|102878|133805|135586|143545|125205|125214|58520|125206|125074|128868|140416|125413|125454,颂差·素克隆|阿德南·奥拉霍瓦茨|鲁多洛夫·巴斯纳|阿杜·蒙萨曼|萨朗育·因达拉|伊恩·拉姆赛|旺差林·英永|楚蒂波·通达|拉差蓬·那旺诺|阿纳温·祖津|阿蒙·吞马南|纳他蓬·卡琼玛利|菲力博斯扬|托尼·拉托|西吉·马提|威拉武·贾然|提拉蓬·迪哈海|普明·考达|帕努瓦·津塔|威廉·恩里克|威伦|基蒂萨·霍钦|四里峰·旺古兰|西瓦蓬·攀告|哈沙猜·尚拉|阿蒂特·佬沙旺|毕拉瓦·阿拉顿|普里塔·贾里卡暖|拉威·乌敦西|阿萨尼维拉农|帕努迪·迈旺|威拉帕·尼布拉帕
650,5403,29,125153|122459|101331|44662|125099|125081|125224|63227|123387|125063|106100|125077|125126|107333|125085|122491|128821|125225|142244|57103|102274|125451|133996|140249|142308|145779|128933|132841|126855,坎波·帕通-阿塔恭|李在城|卢克·伍德兰德|洛塞米·卡拉布|基亚提萨·贾乌敦|巴东差·素阿沙恭|吉萨纳暖·西素旺|斯特凡·朗吉尔|菲利普·罗勒|纳拉功·努姆赞萨坤|斯特乔克·卡诺|乌吉·翁米马|素米提·科波|帕文瓦特·汶荣|巴威·坦塔密|埃卡禄·通吉|吉拉瓦|集班亚·蒂素|波特利亚|贾卡拉潘·蓬赛|哈维尔·帕蒂尼奥|阿皮瓦·蓬拉空|迪亚|巴斯|萨韦克|阿尔菲尔·萨韦格|塔纳多·尚菲特|柯特·迪松|司提南·朗格鲁昂
651,5404,29,125597|106105|129569|16056|125266|125252|125216|125079|125270|125268|128824|125131|135596|16008|128370|128509|125636|125133|134447|135558|140446|142401|125102|125082|125084|125543|125227|135559|125064,毕拉蓬·伦宁|努库基·库艾|杰菲特|吕成海|埃卡西·朝布|郑明吴|暖塔瓦·拉考|西拉·西坎汶|皮亚拉·拉军里|约翰·巴吉奥|查特里·拉塔纳旺|阿努拉·冲蒲吕|素提邦·皮苏努布|片野宽理|梭敏吞|瓦差林·暖巴缴|潘攀蓬·平空|纳瓦武·贾勒汶|那塔彭·皮安普拉伊|利昂·詹姆斯|查奈卡雷|莱博波|桑提巴·拉尼约恩|真纳蓬·拉西|基蒂蓬·普塔乌赤|巴西迪猜·本|德查·萨德冲|穆罕默纳赛·克拉耶|基蒂盖·赞塔拉沙
